timestamp,strategy_name,display_name,family_label,track,source,source_subtype,task,equity_usd,pnl_usd,cumulative_return,drawdown,return_period,artifact_label,artifact_scope
2024-07-01 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100000.92599312901,0.9259931290195311,9.259931290195311e-06,0.0,9.259931290195311e-06,DEMO ONLY,Synthetic illustrative results
2024-07-02 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100439.19824721092,439.19824721092573,0.004391982472109257,0.0,0.004382681957485329,DEMO ONLY,Synthetic illustrative results
2024-07-03 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100487.81412783114,487.8141278311432,0.004878141278311432,0.0,0.00048403294200512507,DEMO ONLY,Synthetic illustrative results
2024-07-04 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100603.18362590164,603.1836259016377,0.0060318362590163765,0.0,0.0011480944139526958,DEMO ONLY,Synthetic illustrative results
2024-07-05 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,101059.52805175984,1059.5280517598394,0.010595280517598393,0.0,0.004536083346578266,DEMO ONLY,Synthetic illustrative results
2024-07-08 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,101517.0502596939,1517.0502596939084,0.015170502596939084,0.0,0.004527254547435988,DEMO ONLY,Synthetic illustrative results
2024-07-09 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,101496.74084638407,1496.7408463840704,0.014967408463840703,-0.0002000591354642811,-0.0002000591354642373,DEMO ONLY,Synthetic illustrative results
2024-07-10 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100968.24450468895,968.2445046889532,0.009682445046889532,-0.005406045128390158,-0.005207027706387163,DEMO ONLY,Synthetic illustrative results
2024-07-11 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100538.6908918686,538.6908918685984,0.005386908918685984,-0.00963738963378602,-0.004254343679317944,DEMO ONLY,Synthetic illustrative results
2024-07-12 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100591.74374773465,591.7437477346521,0.005917437477346521,-0.009114789186567163,0.0005276859624431789,DEMO ONLY,Synthetic illustrative results
2024-07-15 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100872.07348452751,872.0734845275135,0.008720734845275135,-0.006353383727329187,0.00278680661402874,DEMO ONLY,Synthetic illustrative results
2024-07-16 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100859.32784554343,859.3278455434339,0.008593278455434339,-0.00647893543466771,-0.00012635448587299946,DEMO ONLY,Synthetic illustrative results
2024-07-17 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100509.32497026757,509.3249702675662,0.005093249702675662,-0.00992666046588675,-0.0034702082866530904,DEMO ONLY,Synthetic illustrative results
2024-07-18 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100337.59521049209,337.595210492081,0.0033759521049208097,-0.011618295115792154,-0.0017085952952751986,DEMO ONLY,Synthetic illustrative results
2024-07-19 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100608.46466413149,608.4646641314916,0.006084646641314917,-0.008950078762514635,0.00269958088063772,DEMO ONLY,Synthetic illustrative results
2024-07-22 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,101018.12884514483,1018.1288451448278,0.010181288451448278,-0.004914656338740886,0.004071865944689334,DEMO ONLY,Synthetic illustrative results
2024-07-23 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,101091.08568917417,1091.085689174176,0.01091085689174176,-0.004195990421609563,0.0007222153574155377,DEMO ONLY,Synthetic illustrative results
2024-07-24 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100803.59497738752,803.5949773875118,0.008035949773875117,-0.007027935509170913,-0.0028438779722933802,DEMO ONLY,Synthetic illustrative results
2024-07-25 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100607.67864985307,607.6786498530718,0.006076786498530717,-0.008957821444915415,-0.001943545044979652,DEMO ONLY,Synthetic illustrative results
2024-07-26 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100782.27683968437,782.2768396843704,0.007822768396843705,-0.0072379311468357965,0.0017354360241127306,DEMO ONLY,Synthetic illustrative results
2024-07-29 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100989.33731542958,989.3373154295837,0.009893373154295837,-0.005198269087944962,0.0020545326245663626,DEMO ONLY,Synthetic illustrative results
2024-07-30 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100868.18727191456,868.1872719145556,0.008681872719145556,-0.006391665105708655,-0.0011996320278508852,DEMO ONLY,Synthetic illustrative results
2024-07-31 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100352.06788146294,352.0678814629363,0.0035206788146293633,-0.01147573117275169,-0.005116770752113201,DEMO ONLY,Synthetic illustrative results
2024-08-01 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100153.07079479628,153.07079479627282,0.0015307079479627284,-0.01343596431740679,-0.0019829893979038185,DEMO ONLY,Synthetic illustrative results
2024-08-02 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100364.82797883647,364.8279788364794,0.0036482797883647944,-0.011350037042150984,0.002114335410384743,DEMO ONLY,Synthetic illustrative results
2024-08-05 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100770.94975089336,770.9497508933572,0.0077094975089335716,-0.007349509337514548,0.004046455120139301,DEMO ONLY,Synthetic illustrative results
2024-08-06 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100774.55199963711,774.5519996371186,0.007745519996371186,-0.007314025162840965,3.5746896825398795e-05,DEMO ONLY,Synthetic illustrative results
2024-08-07 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100435.77839720658,435.7783972065876,0.004357783972065876,-0.010651135545421075,-0.003361697925799307,DEMO ONLY,Synthetic illustrative results
2024-08-08 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100194.85681735327,194.85681735327276,0.0019485681735327276,-0.013024348510504269,-0.002398762509715547,DEMO ONLY,Synthetic illustrative results
2024-08-09 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100356.03219438039,356.03219438038457,0.003560321943803846,-0.01143668046247881,0.0016086192659660122,DEMO ONLY,Synthetic illustrative results
2024-08-12 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100530.26617160306,530.2661716030555,0.0053026617160305545,-0.009720377863290275,0.0017361584890602912,DEMO ONLY,Synthetic illustrative results
2024-08-13 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,100250.1001775145,250.10017751450064,0.0025010017751450064,-0.012480170364863707,-0.0027868820481418643,DEMO ONLY,Synthetic illustrative results
2024-08-14 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,99508.4197244458,-491.5802755541931,-0.0049158027555419315,-0.01978613966924536,-0.007398301365837978,DEMO ONLY,Synthetic illustrative results
2024-08-15 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98878.21548357389,-1121.7845164261053,-0.011217845164261053,-0.025994005631266193,-0.006333175048071772,DEMO ONLY,Synthetic illustrative results
2024-08-16 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98717.72770504224,-1282.2722949577537,-0.012822722949577536,-0.027574900447664974,-0.0016230853049558724,DEMO ONLY,Synthetic illustrative results
2024-08-19 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98783.82129522566,-1216.17870477434,-0.0121617870477434,-0.02692384143822435,0.0006695209839198937,DEMO ONLY,Synthetic illustrative results
2024-08-20 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98624.55872931457,-1375.4412706854291,-0.013754412706854291,-0.02849266722171262,-0.001612233297141974,DEMO ONLY,Synthetic illustrative results
2024-08-21 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98248.14483293238,-1751.8551670676175,-0.017518551670676175,-0.03220055565443669,-0.003816634530302902,DEMO ONLY,Synthetic illustrative results
2024-08-22 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98069.23969621792,-1930.7603037820863,-0.019307603037820864,-0.03396287179991975,-0.001820951805438063,DEMO ONLY,Synthetic illustrative results
2024-08-23 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98413.46561905574,-1586.53438094426,-0.0158653438094426,-0.030572052996996946,0.003510029484312378,DEMO ONLY,Synthetic illustrative results
2024-08-26 00:00:00+00:00,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,98867.94594217536,-1132.0540578246384,-0.011320540578246385,-0.026095166385762703,0.004618070507534541,DEMO ONLY,Synthetic illustrative results
